% This file is created by the Prizma 1.0.
% Prizma is a Turkish Text Classification Environment for Weka 
% and developed by Harun Reşit Zafer with Fatih Universtiy Natural Language Processing Group.
% http://nlp.ceng.fatih.edu.tr/blog/
% hrzafer@fatih.edu.tr
% www.hrzafer.com

@relation dataset

@attribute LengthOfTitle numeric
@attribute NumberCount numeric
@attribute PunctuationColonRatio numeric
@attribute PunctuationCommaRatio numeric
@attribute PunctuationCountOfTitle numeric
@attribute PunctuationDashRatio numeric
@attribute PunctuationDoubleQuoteRatio numeric
@attribute PunctuationEllipsisRatio numeric
@attribute PunctuationExclamationRatio numeric
@attribute PunctuationQuestionMarkRatio numeric
@attribute PunctuationRatio numeric
@attribute PunctuationSemicolonRatio numeric
@attribute StopwordRatio numeric
@attribute WhyCount numeric
@attribute WordCountOfTitle numeric
@attribute WordLengthAverage numeric
@attribute WordLengthVariance numeric
@attribute class {1,0}

% The first 13,224 instances (%66) is used for training
% and the rest 6,812 instances (%34) is used as test data.
% Total instance count is 20,036
% In Weka (to get correct results), select "percentage split %66" and "preserve order for % split" options

@data
48,0,0,0,2,0,0,0,0,0,0.05,0,0,0,7,8.40,5,1
60,0,0.5,0.5,2,0,0,0,0,0,0.04,0,0,0,8,6.38,2,1
34,0,0,0,1,0,0,0,1,0,0.03,0,0,0,4,7.50,1,1
42,0,0,0,1,0,0,0,1,0,0.03,0,0,0,5,7.40,6,1
68,1,0,0,2,0,0,0,0.5,0.5,0.04,0,0.2,0,10,6.00,6,1
82,1,0,0,4,0,0,0.5,0.25,0,0.06,0,0.09,0,11,6.30,4,1
57,0,0,0,2,0,0,0,0.5,0,0.04,0,0,0,8,7.00,5,1
49,0,0,0,2,0,0,0,0.5,0,0.05,0,0,0,7,7.00,10,1
52,0,1,0,1,0,0,0,0,0,0.02,0,0,0,6,7.67,11,1
37,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0.25,0,4,8.50,12,1
67,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0.11,0,9,6.56,10,1
81,1,0,0.25,4,0.25,0,0,0.25,0,0.06,0,0,0,10,7.56,12,1
28,0,0,0,2,0,0,0,0,0,0.09,0,0.25,0,5,5.75,11,1
90,2,0,0,1,1,0,0,0,0,0.01,0,0.08,0,13,7.10,12,1
52,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0.12,0,8,5.63,3,1
89,0,0,0,1,0,0,0,0,1,0.01,0,0.15,0,13,5.85,5,1
44,0,0,0,2,0,0,0,0.5,0,0.05,0,0.2,0,6,7.60,7,1
23,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0.5,0,4,5.00,10,1
95,0,0.143,0,7,0,0,0.2,0,0,0.09,0,0.08,0,13,6.42,7,1
46,3,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,9,5.33,3,1
24,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,3,7.33,4,1
36,0,0,0,1,0,0,0,0,1,0.03,0,0,0,4,8.00,2,1
23,0,0,0,2,0,0,0,0,0,0.11,0,0,0,5,6.33,9,1
49,1,0.4,0,5,0,0,0.333,0,0,0.14,0,0.22,0,9,4.25,3,1
55,0,0,0,1,0,0,0,0,0,0.02,0,0,0,8,6.86,15,1
97,0,0,0,2,0,0,0,0.5,0,0.02,0,0,0,14,6.38,3,1
37,0,1,0,1,0,0,0,0,0,0.03,0,0,0,6,5.17,2,1
25,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,4,5.50,1,1
71,0,1,0,2,0,0,0,0,0,0.03,0,0.2,0,10,6.00,8,1
21,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,3,6.33,6,1
72,0,0,0,1,0,0,0,1,0,0.02,0,0.27,0,11,5.55,6,1
41,0,0,0,2,0,0,0,0.5,0,0.06,0,0,0,6,7.00,4,1
56,0,0,0,2,0,0,0,0.5,0,0.04,0,0,0,8,6.86,3,1
45,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0.2,0,5,8.20,15,1
70,0,0,0,2,0,0,0,0,0,0.03,0,0.12,0,10,7.63,15,1
77,0,0,0,4,0,0,0.5,0.25,0,0.06,0,0.22,0,9,7.22,3,1
47,0,0,0,1,0,0,0,0,0,0.02,0,0,0,6,8.40,8,1
51,0,0,0,2,0,0,0,0,0,0.05,0,0,0,8,7.33,8,1
64,0,0,0,1,0,0,0,0,1,0.02,0,0.2,0,10,5.40,2,1
63,0,0.2,0,5,0,0,0,0,0,0.1,0,0.12,0,9,6.86,10,1
55,1,0,0,1,0,0,0,0,0,0.02,0,0,0,9,6.43,3,1
24,0,0,0,1,0,0,0,1,0,0.05,0,0.25,0,4,5.00,6,1
21,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0.5,0,4,4.50,4,1
57,0,0,0,1,0,0,0,0,0,0.02,0,0,0,7,8.50,2,1
47,0,0,0,1,0,0,0,0,0,0.02,0,0,0,6,8.40,8,1
31,0,0.333,0,3,0,0,0,0,0,0.12,0,0.25,0,4,6.25,12,1
24,0,0,0,1,0,0,0,0,0,0.05,0,0.33,0,4,7.00,12,1
53,0,0,0,2,0,0,0,0.5,0,0.05,0,0.12,0,9,5.50,6,1
43,0,0,0,1,0,0,0,1,0,0.03,0,0,0,5,7.60,1,1
31,1,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,5,6.50,2,1
34,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,4,7.75,1,1
81,0,0,0,1,0,0,0,0,0,0.01,0,0,0,11,7.10,5,1
73,0,0,0,2,0,0,0,0.5,0.5,0.03,0,0.33,0,12,5.00,7,1
57,0,0,0,2,0,0,0,1,0,0.04,0,0.14,0,7,7.00,11,1
79,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,8,9.00,5,1
49,0,0,0,2,0,0,0,0,0,0.05,0,0,0,5,8.60,4,1
65,0,1,0,1,0,0,0,0,0,0.02,0,0.22,0,9,6.22,3,1
98,3,0,0,3,0.333,0,0,0,0.667,0.04,0,0.19,0,16,5.36,7,1
37,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0.2,0,5,6.60,3,1
30,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,4,6.75,1,1
16,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,3,4.67,4,1
65,0,0,0,4,0,0,0,0,0,0.07,0,0,0,9,7.86,14,1
34,0,0,0,2,0,0,0,0,0,0.07,0,0,0,4,7.75,8,1
40,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0.4,0,5,7.20,19,1
30,0,0,0,2,0,0,0,0,0,0.08,0,0,0,5,8.67,10,1
41,0,1,0,1,0,0,0,0,0,0.03,0,0,0,6,5.83,4,1
30,0,0,0,1,0,0,0,0,0,0.04,0,0,0,4,9.00,12,1
32,0,0,0,1,0,0,0,0,0,0.04,0,0.2,0,6,5.40,5,1
24,1,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,4,6.67,1,1
26,0,0,0,2,0,0,0,0,0,0.09,0,0,0,3,7.33,1,1
91,1,0,0,2,0,0,0,0.5,0.5,0.03,0,0.08,0,13,5.75,9,1
28,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,4,6.25,4,1
56,0,0,0.5,2,0,0,0,0,0,0.04,0,0.14,0,8,6.86,10,1
45,1,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0.12,0,8,5.29,1,1
40,0,0,0,1,0,0,0,0,0,0.03,0,0,0,6,7.00,9,1
58,0,0,0,2,0,0,0,0,0,0.04,0,0,0,9,7.14,5,1
32,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,5,5.60,1,1
48,0,0,0,1,0,0,0,0,0,0.02,0,0,0,8,5.86,6,1
28,0,0,0,2,0,0,0,0,0,0.09,0,0.4,0,5,4.40,5,1
101,0,0,0.2,5,0,0,0.333,0.2,0,0.06,0,0,0,12,7.08,5,1
59,1,0.5,0,2,0,0,0,0,0,0.04,0,0,0,8,8.33,12,1
48,2,0,0.333,3,0,0,0,0.333,0,0.08,0,0,0,9,6.17,2,1
68,0,0,0,3,0,0,0,0,0,0.05,0,0,0,10,6.33,5,1
33,0,0,0.333,3,0,0,0,0.333,0,0.12,0,0.17,0,6,4.17,3,1
96,1,0.333,0.333,3,0,0,0,0,0.333,0.04,0,0.14,0,14,6.00,6,1
34,1,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,6,5.40,6,1
36,0,0,0,4,0,0,0.5,0.25,0,0.14,0,0.4,0,5,5.60,7,1
80,2,0,0,5,0,0,0,0.2,0.2,0.08,0,0.14,0,15,4.75,3,1
48,0,0,0,1,0,0,0,0,0,0.02,0,0.17,0,7,7.00,11,1
25,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,3,7.67,12,1
86,2,0,0,4,0,0,0.5,0,0.25,0.06,0,0,0,12,6.70,5,1
47,0,0,0,2,0,0,0,0,0,0.05,0,0.4,0,7,8.20,23,1
28,0,0,0,1,0,0,0,0,0,0.04,0,0,0,4,8.33,6,1
65,0,0,0.125,8,0,0,0.167,0.125,0,0.15,0,0.17,0,9,8.67,13,1
72,1,0.333,0,3,0,0,0,0.667,0,0.05,0,0.08,0,12,5.18,4,1
30,0,0,0,3,0,0,0,0.333,0,0.12,0,0,0,6,6.00,3,1
44,0,1,0,1,0,0,0,0,0,0.03,0,0,0,6,6.33,2,1
43,0,0,0,1,0,0,0,1,0,0.03,0,0.2,0,5,7.60,13,1
32,0,0,0,2,0,0,0,0,0,0.07,0,0,0,4,6.75,4,1
73,0,0,0,1,0,0,0,0,0,0.02,0,0,0,11,6.30,4,1
41,1,0,0,2,0,0,0,0,0,0.06,0,0,0,9,4.83,6,1
50,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,6,7.50,3,1
66,0,0,0,1,0,0,0,0,0,0.02,0,0,0,10,6.33,5,1
42,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,6,6.17,7,1
49,0,0,1,1,0,0,0,0,0,0.02,0,0,0,6,7.17,8,1
24,0,0,0,1,0,0,0,0,0,0.05,0,0,0,4,7.00,3,1
46,0,0,0,1,0,0,0,0,0,0.02,0,0,0,6,8.20,4,1
82,1,0,0.143,7,0,0,0.2,0,0,0.1,0,0,0,12,8.00,6,1
49,0,0,0,2,0,0,0,0,0,0.05,0,0,0,6,7.00,5,1
52,1,0,0,5,0,0,0,0,0,0.12,0,0,0,8,6.67,8,1
22,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,3,6.67,6,1
37,1,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,5,7.75,8,1
54,0,0,0,1,0,0,0,0,1,0.02,0,0.3,0,10,4.40,4,1
52,0,0,0,3,0,0,0,0.333,0,0.07,0,0.25,0,10,5.25,9,1
26,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0.33,0,3,8.00,13,1
53,0,0,0,3,0,0,1,0,0,0.07,0,0.29,0,7,6.29,3,1
71,0,0,0,2,0,0,0,0.5,0,0.03,0,0,0,10,6.78,11,1
57,0,0,0,1,0,0,0,0,0,0.02,0,0,0,8,7.14,7,1
74,2,0,0,4,0,0,0,0.25,0,0.07,0,0.1,0,11,6.88,7,1
32,0,0,0,3,0,0,0,0.333,0,0.12,0,0,0,6,6.50,9,1
82,0,0,0,3,0,0,0,0,1,0.04,0,0.36,0,11,6.27,3,1
54,0,0,0,3,0,0,1,0,0,0.07,0,0.14,0,7,6.43,6,1
71,2,0.286,0,7,0,0,0.2,0,0,0.13,0,0.1,0,12,5.89,9,1
49,0,0,0,2,0,0,0,0.5,0,0.05,0,0.14,0,8,5.86,8,1
57,0,0,0,2,0,1,0,0,0,0.04,0,0.14,0,7,7.00,13,1
47,0,0,0,3,0,0,0,0,0,0.08,0,0,0,7,6.50,13,1
39,0,0.25,0,4,0,0,0.5,0,0,0.13,0,0.17,0,6,5.00,3,1
40,0,1,0,1,0,0,0,0,0,0.03,0,0.2,0,5,7.00,2,1
30,0,0,0,1,0,0,0,0,0,0.04,0,0,0,5,6.50,0,1
58,0,0,0,2,0,0,0,0,0,0.04,0,0,0,9,7.14,9,1
39,0,0,0,1,0,0,0,0,0,0.03,0,0,0,5,8.75,14,1
38,0,0,0,1,1,0,0,0,0,0.03,0,0,0,5,6.60,2,1
57,0,0,0,2,0,0,0,0,0,0.04,0,0,0,8,8.33,10,1
30,0,0,0,2,0,0,0,0.5,0,0.08,0,0,0,5,6.25,5,1
70,0,0,0,3,0,0,0,0,0,0.05,0,0,0,12,6.56,4,1
53,0,0,0,1,0,0,0,0,0,0.02,0,0,0,7,7.83,6,1
70,0,0,0,4,0,0,0.5,0,0.25,0.07,0,0.12,0,8,7.38,12,1
44,0,0,0,5,0,0.4,0.333,0,0,0.14,0,0,0,5,9.00,4,1
19,0,0,0,3,0,0,0,0.333,0,0.2,0,0.5,0,2,7.50,41,1
64,0,0.5,0,2,0,0,0,0,0,0.04,0,0.11,0,10,6.00,6,1
60,0,0,0,1,0,0,0,1,0,0.02,0,0.11,0,9,5.67,8,1
64,1,0,0,2,0.5,0,0,0,0.5,0.04,0,0,0,9,7.14,9,1
36,0,0.333,0,3,0,0,0,0,0,0.11,0,0,0,8,4.50,4,1
15,0,0,0,2,0,0,0,1,0,0.09,0,0.25,0,4,2.75,1,1
29,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,3,9.00,3,1
15,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,2,7.00,0,1
111,0,0.111,0,9,0.111,0,0.143,0.111,0,0.1,0,0.07,0,17,6.29,6,1
70,0,0,0,3,0,0,1,0,0,0.05,0,0.22,0,9,6.56,6,1
81,0,0,0.5,2,0,0,0,0.5,0,0.03,0,0.09,0,11,6.27,5,1
34,0,0,0,5,0,0,0.333,0.2,0,0.2,0,0,0,6,5.00,2,1
21,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,3,6.33,0,1
42,0,0,0,2,0,0,0,0,0,0.06,0,0,0,7,7.20,10,1
29,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,4,6.50,1,1
68,0,0,0,1,0,0,0,1,0,0.02,0,0.1,0,10,5.80,9,1
60,0,0,0.333,3,0,0,0,0,0,0.06,0,0,0,10,6.25,4,1
30,0,0,0,1,0,0,0,0,0,0.04,0,0,0,5,6.50,6,1
35,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0.33,0,6,5.00,3,1
26,0,0,0,1,0,0,0,0,0,0.04,0,0,0,4,7.67,4,1
44,0,0.333,0,3,0,0,0,0,0,0.09,0,0.14,0,9,5.00,2,1
15,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,2,7.00,2,1
75,0,0,0,3,0,0,1,0,0,0.05,0,0.11,0,9,7.11,7,1
82,0,0,0,4,0,0,0.5,0.25,0,0.06,0,0.27,0,11,6.18,5,1
12,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,1,12.00,0,1
55,0,0,0.25,4,0,0,0,0.25,0,0.09,0,0,0,6,7.67,6,1
103,0,0.333,0,3,0.667,0,0,0,0,0.03,0,0.18,0,11,8.18,28,1
61,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,7,7.86,9,1
36,0,0,0,1,0,0,0,0,0,0.03,0,0,0,5,8.00,18,1
49,0,0,0.5,2,0,0,0,0,0,0.05,0,0,0,8,5.86,2,1
20,1,0,0,1,0,0,0,0,0,0.06,0,0,0,5,4.67,2,1
41,0,0,0,1,0,0,0,0,0,0.03,0,0,0,7,5.83,3,1
51,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,7,6.43,8,1
53,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0.12,0,8,5.75,2,1
18,1,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,3,6.50,5,1
53,1,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,10,4.78,3,1
39,0,0,0,2,0,0,0,0,0,0.06,0,0,0,7,6.60,3,1
75,3,0,0,2,0,0,0,0.5,0,0.03,0,0.08,0,13,6.11,12,1
35,0,0,0,2,0,0,0,0,0.5,0.07,0,0.25,1,4,7.50,12,1
19,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0.33,0,3,5.67,2,1
37,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0.33,0,6,5.33,7,1
50,1,0,0,1,0,0,0,1,0,0.02,0,0,0,7,7.00,2,1
32,0,0,0,1,0,0,0,0,0,0.04,0,0.17,0,7,4.33,1,1
66,0,0.333,0,3,0,0,0,0,0,0.05,0,0,0,10,7.00,16,1
100,0,1,0,2,0,0,0,0,0,0.02,0,0.2,0,15,5.60,4,1
45,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,6,6.67,5,1
39,0,0,0,1,0,0,0,0,0,0.03,0,0,0,5,8.75,11,1
61,0,0.5,0,2,0,0,0,0,0,0.04,0,0.33,0,10,5.67,6,1
49,0,0,0,2,0,0,0,0.5,0,0.05,0,0.14,0,7,5.86,7,1
30,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,3,9.33,0,1
69,1,0,0,3,0,0,0,0.333,0.667,0.06,0,0.46,0,13,4.33,3,1
90,0,0,0,3,0.333,0,0,0,0.333,0.04,0,0.09,0,13,6.91,9,1
83,0,0.25,0.5,4,0,0,0,0,0.25,0.06,0,0.75,0,12,5.67,12,1
28,0,0,0,2,0,0,0,0.5,0,0.08,0,0,0,4,8.00,12,1
55,2,0,0.2,5,0,0,0.333,0.2,0,0.12,0,0,0,9,5.71,9,1
59,0,0,0,4,0,0,0.5,0.25,0,0.08,0,0,0,8,6.00,1,1
36,0,0,0,2,0,0,0,0.5,0,0.07,0,0.17,0,7,4.83,9,1
37,0,0,0,1,0,0,0,0,0,0.03,0,0.33,0,7,5.17,2,1
55,0,0,0,5,0,0,0.333,0.2,0,0.12,0,0.12,0,9,5.38,6,1
80,0,0,0,7,0,0,0.2,0.143,0,0.11,0,0,0,13,5.73,6,1
33,1,0,0,3,0,0,0,0.333,0,0.11,0,0,0,5,8.67,9,1
48,0,0,0,2,0,0,0,0,0,0.05,0,0,0,7,7.60,25,1
48,0,0,0,2,0,0,0,0,0.5,0.05,0,0.17,0,7,6.67,2,1
70,1,0,1,1,0,0,0,0,0,0.02,0,0,0,9,7.50,3,1
56,1,0,0,1,0,0,0,0,0,0.02,0,0,0,8,7.83,9,1
101,0,0,0,3,0,0,0,0.333,0,0.03,0,0.09,0,13,8.00,10,1
51,0,0,1,1,0,0,0,0,0,0.02,0,0.17,0,6,7.50,22,1
47,1,0,0,1,0,0,0,0,0,0.03,0,0,0,8,6.17,7,1
37,0,0,0,1,0,0,0,0,0,0.03,0,0,0,5,8.25,7,1
62,0,0,1,1,0,0,0,0,0,0.02,0,0.12,0,8,6.75,9,1
39,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,7,4.83,4,1
21,0,0,0,2,0,0,0,0,0,0.12,0,0.5,0,6,4.00,1,1
57,0,0,0,4,0,0,0.5,0.25,0,0.09,0,0.12,0,8,5.75,5,1
89,0,0,0,2,0,0,0,0,1,0.03,0,0.31,1,13,5.77,10,1
74,0,0,0,4,0,0,0.5,0,0,0.06,0,0.11,0,10,6.89,13,1
102,1,1,0,1,0,0,0,0,0,0.01,0,0.08,0,13,7.25,9,1
60,0,0,0,4,0,0,0.5,0.25,0,0.08,0,0.25,0,8,6.13,11,1
111,1,0,0,2,0,0,0,0.5,0.5,0.02,0,0.18,0,17,5.75,8,1
70,0,0,0,4,0,0,0,0,0,0.07,0,0,0,9,8.57,3,1
50,0,0,0,5,0,0,0.333,0.2,0,0.13,0,0,0,8,5.57,5,1
50,0,0,0,3,0,0,0,0.333,0,0.07,0,0,0,8,7.00,11,1
36,0,0.5,0,2,0,0,0,0,0,0.07,0,0.2,0,6,6.00,3,1
25,0,0,0,3,0,0,1,0,0,0.15,0,0.33,0,3,6.67,16,1
62,0,0,0,1,0,0,0,1,0,0.02,0,0,0,8,6.75,7,1
39,1,0,0,3,0,0,0,0.333,0,0.1,0,0,0,8,6.00,2,1
70,1,0,0,2,0,0,0,0.5,0,0.03,0,0,0,10,7.38,6,1
74,0,0,0.333,3,0,0,0,0,0,0.05,0,0.12,0,8,8.00,13,1
46,1,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,5,9.50,4,1
35,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,6,5.00,3,1
41,0,0.5,0,2,0,0,0,0,0,0.06,0,0,0,6,7.00,6,1
42,0,0,0,1,1,0,0,0,0,0.03,0,0,0,5,9.25,1,1
70,0,0.333,0,3,0.333,0,0,0,0,0.05,0,0.14,0,8,8.71,21,1
42,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,6,6.17,7,1
81,0,0,0,6,0,0,0.25,0.167,0,0.09,0,0.09,0,11,5.91,5,1
64,0,0.167,0,6,0,0,0.25,0,0,0.12,0,0,0,10,6.38,7,1
59,0,0,0,4,0,0,0.5,0,0.25,0.08,0,0.14,0,7,7.00,8,1
58,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,8,6.38,11,1
71,0,0,0,9,0,0,0.143,0.111,0,0.17,0,0.36,0,11,4.73,3,1
48,0,0,0,1,0,0,0,0,0,0.02,0,0,0,7,7.00,4,1
66,1,0,0,1,0,0,0,0,0,0.02,0,0.17,0,13,4.82,8,1
53,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0.14,0,7,6.71,9,1
50,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0.17,0,6,7.50,8,1
53,0,0,0,2,0,0,0,0,0,0.04,0,0.14,0,7,6.43,4,1
38,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0.17,0,6,5.50,7,1
63,2,0,0.5,2,0,0,0,0.5,0,0.04,0,0.3,0,10,6.13,12,1
54,0,0,0,1,0,0,0,0,1,0.02,0,0.38,0,8,5.75,6,1
68,0,0,0,2,0,0,0,0,0,0.03,0,0,0,10,7.38,11,1
35,0,0,0,1,0,0,0,0,0,0.03,0,0,0,5,7.75,21,1
32,0,0,0,1,0,0,0,0,0,0.04,0,0,0,5,7.00,6,1
51,0,0,0,5,0,0,0.333,0.2,0,0.13,0,0,0,9,4.88,4,1
32,0,0,0,1,0,0,0,0,0,0.03,0,0,0,4,9.67,12,1
44,0,0,1,1,0,0,0,0,0,0.03,0,0.43,0,7,5.29,6,1
47,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,6,7.00,3,1
54,0,0,0,2,0.5,0,0,0,0.5,0.05,0,0.12,0,9,5.50,6,1
59,0,0,0,1,0,0,0,0,0,0.02,0,0,0,9,6.38,4,1
37,0,0,0,2,0,0,0,0,0,0.06,0,0,0,4,8.00,1,1
18,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0.25,0,4,3.75,1,1
83,0,1,0,1,0,0,0,0,0,0.01,0,0.08,0,12,5.92,6,1
59,1,1,0,1,0,0,0,0,0,0.02,0,0,0,7,8.17,13,1
30,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,4,6.75,1,1
26,1,0,0,1,1,0,0,0,0,0.05,0,0.5,0,4,4.75,7,1
26,0,0,0,1,0,0,0,1,0,0.05,0,0,0,4,5.50,2,1
23,0,0,0,2,0,0,0,0,0,0.11,0,0,0,3,6.33,10,1
81,1,0,0,5,0,0,0,0,0.6,0.08,0,0.29,0,14,4.54,5,1
59,1,0.333,0,3,0,0,0,0.333,0,0.06,0,0.11,0,10,5.88,4,1
22,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,3,6.67,2,1
38,0,1,0,1,0,0,0,0,0,0.03,0,0,0,4,8.50,7,1
55,0,0.333,0,3,0,0,0,0,0,0.07,0,0,0,8,6.57,10,1
70,0,0,0.333,6,0,0,0.25,0.167,0,0.11,0,0,0,8,7.13,5,1
20,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,4,4.25,0,1
34,1,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0.17,0,6,5.40,3,1
62,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0.14,0,7,8.00,14,1
31,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,4,7.00,1,1
54,0,0,0,1,0,0,0,1,0,0.02,0,0,0,7,6.71,5,1
59,0,0.25,0,4,0,0,0,0.25,0,0.08,0,0.14,0,9,7.00,3,1
80,0,0,0,3,0,0,0,0.333,0,0.04,0,0,0,11,7.67,10,1
43,0,0.333,0.333,3,0,0,0,0.333,0,0.09,0,0,0,7,4.86,6,1
23,0,0,0,1,0,0,0,0,0,0.05,0,0.33,0,4,6.67,22,1
65,1,0,0,2,0,0,0,0,0,0.04,0.5,0,0,10,6.75,7,1
66,0,0,0.5,2,0,0,0,0,0,0.04,0,0,0,9,7.13,4,1
74,0,0,0,2,0,0,0,1,0,0.03,0,0.1,0,10,6.30,5,1
46,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,7,5.71,4,1
69,1,0,0,1,0,0,0,0,1,0.02,0,0,0,7,9.67,8,1
67,0,0,0,4,0,0,0,0.25,0,0.07,0,0,0,12,6.11,5,1
52,0,0,0,2,0,0,0,0.5,0,0.05,0,0.25,0,9,5.38,4,1
84,0,0.25,0,4,0,0,0,0.25,0,0.06,0,0.3,0,12,7.10,12,1
32,0,0,0,1,1,0,0,0,0,0.03,0,0,0,3,9.67,9,1
46,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0.14,0,7,5.71,12,1
43,1,0,0,4,0,0,0.5,0,0,0.12,0,0,0,8,5.17,4,1
40,1,0,0.5,2,0,0,0,0,0,0.06,0,0,0,6,8.25,2,1
64,0,0.333,0,3,0,0,0,0,0,0.05,0,0,0,7,7.86,9,1
44,0,0,0,1,0,0,0,0,0,0.03,0,0,0,6,7.80,17,1
56,0,0,0,2,0,0,0,0,0,0.04,0,0,0,10,5.88,2,1
22,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,3,6.67,0,1
60,1,0,0,5,0.2,0,0.333,0,0.2,0.11,0,0.33,1,9,4.89,8,1
36,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,5,6.40,13,1
62,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,8,6.88,7,1
71,0,0,0,3,0,0,0,0,0.667,0.05,0,0.2,0,11,5.90,7,1
45,0,0,0,2,0,0,0,0,0,0.05,0,0,0,4,10.00,25,1
49,0,0,0,2,0,0,0,0.5,0,0.05,0,0.14,0,8,5.86,6,1
